Number of total tracking : 8278

 | No   | X          | Y          | Distance            | Speed (avg) | Speed (before) | Speed (after) | Heading | 
 | 3581 | 5118.351   | 1502.584   | 50.170541224041     | 174         | 174            | 174           | 55      | 
 | 3582 | 5132.575   | 1549.036   | 48.5811456776103    | 174         | 174            | 174           | 55      | 
 | 3583 | 5145.426   | 1595.909   | 48.6026870483691    | 174.5       | 174            | 175           | 54      | 
 | 3584 | 5155.82    | 1644.228   | 49.4243943949853    | 175         | 175            | 175           | 53      | 
 | 3585 | 5163.154   | 1691.462   | 47.799189965272     | 174.5       | 175            | 174           | 52      | 
 | 3586 | 5166.225   | 1740.559   | 49.1938374210211    | 173.5       | 174            | 173           | 50      | 
 | 3587 | 5163.143   | 1788.491   | 48.0301393046673    | 172.5       | 173            | 172           | 48      | 
 | 3588 | 5154.226   | 1834.576   | 46.9398569341984    | 171.5       | 172            | 171           | 46      | 
 | 3589 | 5139.692   | 1879.829   | 47.5300238676574    | 171         | 171            | 171           | 44      | 
 | 3590 | 5119.972   | 1922.936   | 47.4032152434509    | 170.5       | 171            | 170           | 42      | 
 | 3591 | 5094.878   | 1963.131   | 47.3849646588215    | 170         | 170            | 170           | 40      | 
 | 3592 | 5066.621   | 2001.37    | 47.5469061750798    | 170.5       | 170            | 171           | 40      | 
 | 3593 | 5039.489   | 2040.746   | 47.8183238403253    | 171.5       | 171            | 172           | 41      | 
 | 3594 | 5015.908   | 2082.796   | 48.210899008694     | 173         | 172            | 174           | 42      | 
 | 3595 | 4996.307   | 2127.166   | 48.5061276026959    | 174         | 174            | 174           | 44      | 
 | 3596 | 4981.59    | 2173.478   | 48.594713072724     | 174         | 174            | 174           | 46      | 
 | 3597 | 4970.418   | 2221.554   | 49.3569206751847    | 174         | 174            | 174           | 46      | 
 | 3598 | 4958.295   | 2267.569   | 47.5853031174406    | 174         | 174            | 174           | 45      | 
 | 3599 | 4942.035   | 2312.97    | 48.2250747123652    | 173.5       | 174            | 173           | 44      | 
 | 3600 | 4920.918   | 2356.114   | 48.0341680157829    | 172.5       | 173            | 172           | 42      | 
 | 3601 | 4893.697   | 2395.486   | 47.866192735285     | 172         | 172            | 172           | 39      | 
 | 3602 | 4860.678   | 2431.248   | 48.6736631208863    | 172         | 172            | 172           | 37      | 
 | 3603 | 4825.339   | 2462.357   | 47.0811308044602    | 172         | 172            | 172           | 36      | 
 | 3604 | 4786.711   | 2490.694   | 47.9067837386188    | 172         | 172            | 172           | 35      | 
 | 3605 | 4746.513   | 2516.909   | 47.9916072383765    | 172         | 172            | 172           | 34      | 
 | 3606 | 4706.8     | 2544.018   | 48.0834551352534    | 172.5       | 172            | 173           | 35      | 
 | 3607 | 4668.126   | 2574.035   | 48.9557080553833    | 173         | 173            | 173           | 36      | 
 | 3608 | 4632.012   | 2604.724   | 47.3924770703939    | 173         | 173            | 173           | 37      | 
 | 3609 | 4596.112   | 2638.134   | 49.0410812233466    | 173         | 173            | 173           | 37      | 
 | 3610 | 4562.218   | 2672.516   | 48.2800906767434    | 173         | 173            | 173           | 38      | 
 | 3611 | 4527.831   | 2707.597   | 49.1232385513712    | 173.5       | 173            | 174           | 38      | 
 | 3612 | 4496.411   | 2742.2     | 46.7396821560916    | 174         | 174            | 174           | 39      | 
 | 3613 | 4465.745   | 2779.639   | 48.3946695580578    | 174         | 174            | 174           | 39      | 
 | 3614 | 4436.597   | 2818.313   | 48.4281613244362    | 174         | 174            | 174           | 40      | 
 | 3615 | 4408.25    | 2858.6     | 49.2607462923661    | 174         | 174            | 174           | 40      | 
 | 3616 | 4381.822   | 2899.237   | 48.4748155179185    | 174         | 174            | 174           | 41      | 
 | 3617 | 4357.302   | 2941.086   | 48.5031581346934    | 174         | 174            | 174           | 42      | 
 | 3618 | 4333.844   | 2983.573   | 48.5325649627408    | 174         | 174            | 174           | 42      | 
 | 3619 | 4311.405   | 3026.633   | 48.5561111253767    | 174         | 174            | 174           | 43      | 
 | 3620 | 4290.279   | 3070.379   | 48.5796756220832    | 174         | 174            | 174           | 43      | 
 | 3621 | 4271.043   | 3114.124   | 47.7882236284233    | 174.5       | 174            | 175           | 44      | 
 | 3622 | 4254.528   | 3159.842   | 48.6090755502471    | 175         | 175            | 175           | 45      | 
 | 3623 | 4240.945   | 3207.39    | 49.4499372036403    | 175         | 175            | 175           | 46      | 
 | 3624 | 4229.386   | 3253.826   | 47.853084941701     | 175         | 175            | 175           | 46      | 
 | 3625 | 4217.7     | 3301.083   | 48.6807776230944    | 175         | 175            | 175           | 46      | 
 | 3626 | 4207.591   | 3349.519   | 49.4793448853211    | 175         | 175            | 175           | 47      | 
 | 3627 | 4202.192   | 3397.717   | 48.4992490026986    | 174.5       | 175            | 174           | 49      | 
 | 3628 | 4201.283   | 3445.108   | 47.3998336045648    | 173.5       | 174            | 173           | 50      | 
 | 3629 | 4202.864   | 3492.958   | 47.8764711339481    | 172         | 173            | 171           | 51      | 
 | 3630 | 4203.09    | 3541.332   | 48.3747958473462    | 171         | 171            | 171           | 50      | 
 | 3631 | 4199.263   | 3588.638   | 47.4607506516786    | 170.5       | 171            | 170           | 48      | 
 | 3632 | 4191.028   | 3634.641   | 46.7340825466136    | 170.5       | 170            | 171           | 46      | 
 | 3633 | 4177.684   | 3680.389   | 47.6539453424477    | 171         | 171            | 171           | 44      | 
 | 3634 | 4157.723   | 3724.624   | 48.5302571688248    | 171.5       | 171            | 172           | 42      | 
 | 3635 | 4134.346   | 3765.59    | 47.1671835760946    | 172.5       | 172            | 173           | 41      | 
 | 3636 | 4106.867   | 3805.326   | 48.3118269553932    | 173.5       | 173            | 174           | 40      | 
 | 3637 | 4075.964   | 3842.992   | 48.7206524379005    | 175         | 174            | 176           | 39      | 
 | 3638 | 4043.003   | 3880.441   | 49.8881831158441    | 176.5       | 176            | 177           | 38      | 
 | 3639 | 4007.597   | 3913.461   | 48.4146148252476    | 177         | 177            | 177           | 36      | 
 | 3640 | 3967.343   | 3940.297   | 48.3790389162723    | 177         | 177            | 177           | 33      | 
 | 3641 | 3921.134   | 3959.181   | 49.9182513842666    | 176.5       | 177            | 176           | 30      | 
 | 3642 | 3873.175   | 3969.099   | 48.9738208558946    | 176         | 176            | 176           | 27      | 
 | 3643 | 3825.164   | 3977.267   | 48.7007448136763    | 175         | 176            | 174           | 28      | 
 | 3644 | 3778.996   | 3991.895   | 48.4306972636543    | 174         | 174            | 174           | 31      | 
 | 3645 | 3736.581   | 4013.382   | 47.5467991303369    | 174         | 174            | 174           | 34      | 
 | 3646 | 3697.385   | 4044.264   | 49.8996938992526    | 174         | 174            | 174           | 37      | 
 | 3647 | 3667.757   | 4082.295   | 48.2103058998179    | 174         | 174            | 174           | 41      | 
 | 3648 | 3643.147   | 4124.299   | 48.6823737196596    | 175         | 174            | 176           | 42      | 
 | 3649 | 3620.982   | 4167.035   | 48.1423171258906    | 176         | 176            | 176           | 42      | 
 | 3650 | 3595.054   | 4209.461   | 49.7212930702688    | 175.5       | 176            | 175           | 41      | 
 | 3651 | 3572.811   | 4251.83    | 47.852811452954     | 174.5       | 175            | 174           | 43      | 
 | 3652 | 3556.389   | 4298.186   | 49.1784046111818    | 173.5       | 174            | 173           | 45      | 
 | 3653 | 3546.254   | 4344.424   | 47.3358973578336    | 173         | 173            | 173           | 48      | 
 | 3654 | 3542.504   | 4393.054   | 48.7742367583789    | 172.5       | 173            | 172           | 50      | 
 | 3655 | 3547.356   | 4439.868   | 47.0651748120012    | 172         | 172            | 172           | 53      | 
 | 3656 | 3562.543   | 4486.169   | 48.7278941603862    | 172.5       | 172            | 173           | 57      | 
 | 3657 | 3584.955   | 4525.101   | 44.921879840353     | 173         | 173            | 173           | 59      | 
 | 3658 | 3615.528   | 4565.629   | 50.7665049886707    | 173.5       | 173            | 174           | 61      | 
 | 3659 | 3647.054   | 4602.56    | 48.5567192972174    | 174.5       | 174            | 175           | 61      | 
 | 3660 | 3679.588   | 4640.011   | 49.6096319507342    | 175.5       | 175            | 176           | 61      | 
 | 3661 | 3708.651   | 4679.356   | 48.9145828411926    | 176         | 176            | 176           | 59      | 
 | 3662 | 3731.653   | 4722.566   | 48.951014323168     | 176         | 176            | 176           | 57      | 
 | 3663 | 3747.855   | 4768.767   | 48.9597579305094    | 176         | 176            | 176           | 55      | 
 | 3664 | 3761.912   | 4814.853   | 48.1815086454792    | 176         | 176            | 176           | 55      | 
 | 3665 | 3777.38    | 4861.342   | 48.9955468635782    | 176         | 176            | 176           | 55      | 
 | 3666 | 3792.135   | 4908.061   | 48.9933482053749    | 176         | 176            | 176           | 55      | 
 | 3667 | 3805.067   | 4955.312   | 48.9883140701952    | 176         | 176            | 176           | 54      | 
 | 3668 | 3816.042   | 5003.12    | 49.0515748926063    | 176         | 176            | 176           | 53      | 
 | 3669 | 3825.694   | 5052.253   | 50.0724373835441    | 176.5       | 176            | 177           | 53      | 
 | 3670 | 3833.722   | 5101.124   | 49.5256104041499    | 177.5       | 177            | 178           | 52      | 
 | 3671 | 3840.205   | 5149.614   | 48.9216818377746    | 178.5       | 178            | 179           | 52      | 
 | 3672 | 3845.519   | 5200.028   | 50.6938118332608    | 179         | 179            | 179           | 51      | 
 | 3673 | 3849.311   | 5249.771   | 49.887507728059     | 179         | 179            | 179           | 51      | 
 | 3674 | 3851.674   | 5298.713   | 48.9984202817583    | 179         | 179            | 179           | 51      | 
 | 3675 | 3852.39    | 5348.391   | 49.6833830831293    | 178.5       | 179            | 178           | 50      | 
 | 3676 | 3851.041   | 5397.845   | 49.4725003317971    | 177.5       | 178            | 177           | 49      | 
 | 3677 | 3847.329   | 5446.982   | 49.2772099538855    | 177         | 177            | 177           | 48      | 
 | 3678 | 3841.228   | 5496.522   | 49.9142825046718    | 176.5       | 177            | 176           | 48      | 
 | 3679 | 3833.628   | 5544.055   | 48.1364389405387    | 176         | 176            | 176           | 47      | 
 | 3680 | 3824.547   | 5592.113   | 48.908168974452     | 176         | 176            | 176           | 47      | 
 | 3681 | 3813.761   | 5640.649   | 49.72066218633      | 176         | 176            | 176           | 46      | 
 | 3682 | 3800.556   | 5687.768   | 48.9334504972042    | 176         | 176            | 176           | 45      | 
 | 3683 | 3785.333   | 5733.471   | 48.1721596284093    | 176         | 176            | 176           | 45      | 
 | 3684 | 3768.889   | 5779.645   | 49.0145953644534    | 176         | 176            | 176           | 45      | 
 | 3685 | 3751.55    | 5826.352   | 49.8216821901885    | 176         | 176            | 176           | 44      | 
 | 3686 | 3732.129   | 5870.43    | 48.1663769867407    | 176         | 176            | 176           | 43      | 
 | 3687 | 3707.237   | 5912.589   | 48.9598396078349    | 176         | 176            | 176           | 41      | 
 | 3688 | 3678.542   | 5952.219   | 48.9274550642344    | 175.5       | 176            | 175           | 39      | 
 | 3689 | 3646.911   | 5989.055   | 48.553090940391     | 174.5       | 175            | 174           | 38      | 
 | 3690 | 3612.958   | 6023.155   | 48.1204891722694    | 173         | 174            | 172           | 37      | 
 | 3691 | 3576.621   | 6056.481   | 49.3059132991343    | 171.5       | 172            | 171           | 37      | 
 | 3692 | 3542.589   | 6088.347   | 46.6215506963946    | 170.5       | 171            | 170           | 38      | 
 | 3693 | 3512.128   | 6124.784   | 47.4926761050473    | 171         | 170            | 172           | 40      | 
 | 3694 | 3491.083   | 6165.77    | 46.0727357277223    | 172         | 172            | 172           | 45      | 
 | 3695 | 3481.092   | 6213.619   | 48.881685431438     | 173         | 172            | 174           | 48      | 
 | 3696 | 3473.817   | 6261.516   | 48.4462288479326    | 174         | 174            | 174           | 48      | 
 | 3697 | 3465.919   | 6309.398   | 48.5288348779117    | 174         | 174            | 174           | 46      | 
 | 3698 | 3452.352   | 6356.863   | 49.3657638850428    | 174         | 174            | 174           | 45      | 
 | 3699 | 3436.506   | 6402.8     | 48.5932412007425    | 174.5       | 174            | 175           | 45      | 
 | 3700 | 3424.13    | 6449.833   | 48.6342162687244    | 175         | 175            | 175           | 46      | 
 | 3701 | 3413.336   | 6496.451   | 47.8516278505463    | 175         | 175            | 175           | 47      | 
 | 3702 | 3403.647   | 6544.981   | 49.4880134948044    | 175         | 175            | 175           | 47      | 
 | 3703 | 3396.654   | 6592.34    | 47.8723119505232    | 175         | 175            | 175           | 48      | 
 | 3704 | 3392.409   | 6641.656   | 49.4978042462326    | 175         | 175            | 175           | 49      | 
 | 3705 | 3391.456   | 6689.525   | 47.8786382687123    | 175         | 175            | 175           | 50      | 
 | 3706 | 3393.51    | 6738.989   | 49.5069913887844    | 175         | 175            | 175           | 51      | 
 | 3707 | 3397.829   | 6786.685   | 47.8904948545495    | 175         | 175            | 175           | 52      | 
 | 3708 | 3405.048   | 6834.845   | 48.6981260097988    | 175         | 175            | 175           | 53      | 
 | 3709 | 3415.263   | 6883.294   | 49.5145411181669    | 175         | 175            | 175           | 54      | 
 | 3710 | 3427.677   | 6930.395   | 48.7088899409985    | 175         | 175            | 175           | 54      | 
 | 3711 | 3442.196   | 6976.904   | 48.7229163454151    | 175         | 175            | 175           | 55      | 
 | 3712 | 3457.877   | 7023.052   | 48.7394271193684    | 175         | 175            | 175           | 55      | 
 | 3713 | 3473.321   | 7068.443   | 47.9468704083653    | 175         | 175            | 175           | 55      | 
 | 3714 | 3487.794   | 7115.018   | 48.7711981070314    | 175         | 175            | 175           | 55      | 
 | 3715 | 3500.656   | 7162.915   | 49.5942214920572    | 175         | 175            | 175           | 54      | 
 | 3716 | 3511.483   | 7210.489   | 48.7902344122359    | 175         | 175            | 175           | 53      | 
 | 3717 | 3519.891   | 7259.38    | 49.6088998396338    | 175         | 175            | 175           | 52      | 
 | 3718 | 3525.929   | 7306.998   | 47.9989128238026    | 175         | 175            | 175           | 52      | 
 | 3719 | 3530.318   | 7354.8     | 48.003813813113     | 175         | 175            | 175           | 51      | 
 | 3720 | 3532.975   | 7404.373   | 49.6434453854033    | 175         | 175            | 175           | 51      | 
 | 3721 | 3535.262   | 7453.157   | 48.8382274949405    | 175         | 175            | 175           | 51      | 
 | 3722 | 3537.201   | 7501.962   | 48.8432083343911    | 175         | 175            | 175           | 50      | 
 | 3723 | 3537.539   | 7550.807   | 48.8458952527217    | 175         | 175            | 175           | 50      | 
 | 3724 | 3536.747   | 7599.652   | 48.8516352311482    | 175         | 175            | 175           | 50      | 
 | 3725 | 3536.105   | 7648.503   | 48.8557852422708    | 175         | 175            | 175           | 50      | 
 | 3726 | 3536.148   | 7697.331   | 48.8271677762619    | 175         | 175            | 175           | 50      | 
 | 3727 | 3535.555   | 7745.229   | 47.9016231335525    | 175         | 175            | 175           | 50      | 
 | 3728 | 3534.417   | 7794.592   | 49.3763899692017    | 174.5       | 175            | 174           | 49      | 
 | 3729 | 3530.897   | 7842.9     | 48.4367030810357    | 174         | 174            | 174           | 48      | 
 | 3730 | 3524.228   | 7890.82    | 48.3818174210885    | 174         | 174            | 174           | 47      | 
 | 3731 | 3515.538   | 7937.628   | 47.6079176106       | 174         | 174            | 174           | 47      | 
 | 3732 | 3504.388   | 7985.611   | 49.2612332468426    | 174         | 174            | 174           | 46      | 
 | 3733 | 3490.971   | 8032.202   | 48.4842264736801    | 174         | 174            | 174           | 45      | 
 | 3734 | 3476.343   | 8078.462   | 48.5174426636687    | 174         | 174            | 174           | 45      | 
 | 3735 | 3461.493   | 8124.674   | 48.5397185799027    | 174         | 174            | 174           | 45      | 
 | 3736 | 3444.574   | 8170.194   | 48.56227917173      | 174         | 174            | 174           | 44      | 
 | 3737 | 3427.014   | 8215.496   | 48.5863356376905    | 174         | 174            | 174           | 44      | 
 | 3738 | 3409.945   | 8260.143   | 47.7983172412026    | 174.5       | 174            | 175           | 44      | 
 | 3739 | 3391.715   | 8306.097   | 49.4379574649638    | 175         | 175            | 175           | 44      | 
 | 3740 | 3373.163   | 8351.068   | 48.6478224942583    | 175         | 175            | 175           | 44      | 
 | 3741 | 3354.014   | 8394.921   | 47.8513802468079    | 175         | 175            | 175           | 43      | 
 | 3742 | 3333.536   | 8439.084   | 48.6796442630718    | 175         | 175            | 175           | 43      | 
 | 3743 | 3313.166   | 8484.206   | 49.5068980772579    | 175         | 175            | 175           | 43      | 
 | 3744 | 3293.966   | 8528.976   | 48.7132135956152    | 175         | 175            | 175           | 44      | 
 | 3745 | 3276.077   | 8573.449   | 47.9364147840557    | 175         | 175            | 175           | 44      | 
 | 3746 | 3258.763   | 8619.934   | 49.6040526945777    | 175         | 175            | 175           | 45      | 
 | 3747 | 3243.684   | 8665.49    | 47.9875143645837    | 175         | 175            | 175           | 45      | 
 | 3748 | 3232.075   | 8712.879   | 48.7898808455727    | 175         | 175            | 175           | 47      | 
 | 3749 | 3225.779   | 8762.174   | 49.6954103351044    | 175.5       | 175            | 176           | 49      | 
 | 3750 | 3225.289   | 8811.292   | 49.1206007096591    | 176.5       | 176            | 177           | 51      | 
 | 3751 | 3229.955   | 8860.508   | 49.4364423922034    | 177.5       | 177            | 178           | 52      | 
 | 3752 | 3238.755   | 8908.627   | 48.9172449226687    | 178.5       | 178            | 179           | 54      | 
 | 3753 | 3253.173   | 8956.396   | 49.8979552559091    | 179.5       | 179            | 180           | 56      | 
 | 3754 | 3273.998   | 9002.61    | 50.6893507576065    | 179.5       | 180            | 179           | 58      | 
 | 3755 | 3300.046   | 9045.077   | 49.8188659831247    | 179         | 179            | 179           | 60      | 
 | 3756 | 3330.291   | 9083.723   | 49.0735453351678    | 179.5       | 179            | 180           | 61      | 
 | 3757 | 3363.693   | 9120.936   | 50.005157700595     | 180         | 180            | 180           | 62      | 
 | 3758 | 3396.339   | 9159.868   | 50.8088734682785    | 179.5       | 180            | 179           | 61      | 
 | 3759 | 3425.641   | 9199.25    | 49.0867365514478    | 179         | 179            | 179           | 60      | 
 | 3760 | 3452.101   | 9242.514   | 50.7136553299177    | 179         | 179            | 179           | 58      | 
 | 3761 | 3471.397   | 9288.597   | 49.9597368443555    | 179.5       | 179            | 180           | 57      | 
 | 3762 | 3491.056   | 9334.538   | 49.9710491532986    | 179.5       | 180            | 179           | 56      | 
 | 3763 | 3506.89    | 9381.903   | 49.9417709796762    | 179         | 179            | 179           | 55      | 
 | 3764 | 3518.586   | 9430.438   | 49.9234678590401    | 179         | 179            | 179           | 53      | 
 | 3765 | 3526.4     | 9479.713   | 49.8912178103492    | 179         | 179            | 179           | 52      | 
 | 3766 | 3529.604   | 9529.428   | 49.8179254772069    | 179         | 179            | 179           | 50      | 
 | 3767 | 3528.79    | 9579.156   | 49.7351647553103    | 178.5       | 179            | 178           | 49      | 
 | 3768 | 3524.556   | 9627.757   | 48.7846781028904    | 178         | 178            | 178           | 48      | 
 | 3769 | 3514.252   | 9676.238   | 49.5644236578566    | 178         | 178            | 178           | 46      | 
 | 3770 | 3498.026   | 9723.059   | 49.5521868772897    | 178         | 178            | 178           | 44      | 
 | 3771 | 3476.206   | 9768.352   | 50.2750341201887    | 177.5       | 178            | 177           | 42      | 
 | 3772 | 3451.647   | 9811.041   | 49.2496286955503    | 176.5       | 177            | 176           | 41      | 
 | 3773 | 3425.587   | 9852.583   | 49.0394103636656    | 176         | 176            | 176           | 41      | 
 | 3774 | 3400.05    | 9894.254   | 48.8731295649685    | 175.5       | 176            | 175           | 41      | 
 | 3775 | 3375.088   | 9936.024   | 48.66091516887      | 174.5       | 175            | 174           | 42      | 
 | 3776 | 3351.84    | 9978.459   | 48.3854636185592    | 173.5       | 174            | 173           | 43      | 
 | 3777 | 3333.123   | 10021.84   | 47.245741985978     | 172.5       | 173            | 172           | 44      | 
 | 3778 | 3319.336   | 10069.13   | 49.2623052764041    | 171.5       | 172            | 171           | 46      | 
 | 3779 | 3311.859   | 10115.03   | 46.5044745226685    | 170         | 171            | 169           | 48      | 
 | 3780 | 3309.979   | 10161.16   | 46.1701527030633    | 168.5       | 169            | 168           | 50      | 
 | 3781 | 3314.26    | 10208.3    | 47.3259035932292    | 167.5       | 168            | 167           | 52      | 
 | 3782 | 3324.304   | 10252.53   | 45.3556360437641    | 166         | 167            | 165           | 54      | 
 | 3783 | 3338.137   | 10297.02   | 46.5939964790656    | 164.5       | 165            | 164           | 55      | 
 | 3784 | 3352.751   | 10339.54   | 44.9578624638225    | 164         | 164            | 164           | 56      | 
 | 3785 | 3368.793   | 10382.27   | 45.6498214404822    | 164         | 164            | 164           | 56      | 
 | 3786 | 3385.241   | 10425.57   | 46.3177416122262    | 163.5       | 164            | 163           | 56      | 
 | 3787 | 3400.531   | 10467.59   | 44.7129425847025    | 163         | 163            | 163           | 56      | 
 | 3788 | 3416.34    | 10511.75   | 46.9021416433642    | 163         | 163            | 163           | 55      | 
 | 3789 | 3427.063   | 10554.99   | 44.5480589727697    | 163         | 163            | 163           | 53      | 
 | 3790 | 3430.577   | 10599.44   | 44.59469350072      | 163         | 163            | 163           | 50      | 
 | 3791 | 3426.954   | 10644.73   | 45.4356775672619    | 163         | 163            | 163           | 48      | 
 | 3792 | 3417.843   | 10689.43   | 45.6192378677473    | 163.5       | 163            | 164           | 46      | 
 | 3793 | 3405.273   | 10734.29   | 46.5834701942823    | 164.5       | 164            | 165           | 45      | 
 | 3794 | 3392.519   | 10777.69   | 45.2366361879725    | 165         | 165            | 165           | 46      | 
 | 3795 | 3381.766   | 10823.39   | 46.9471361272995    | 165.5       | 165            | 166           | 47      | 
 | 3796 | 3373.794   | 10869.06   | 46.3614756690337    | 166.5       | 166            | 167           | 48      | 
 | 3797 | 3367.601   | 10915.17   | 46.528297561222     | 167         | 167            | 167           | 48      | 
 | 3798 | 3364.245   | 10961.73   | 46.6793862381794    | 167.5       | 167            | 168           | 49      | 
 | 3799 | 3364.449   | 11008.55   | 46.8207573630059    | 168         | 168            | 168           | 51      | 
 | 3800 | 3368.004   | 11055.39   | 46.9687460260396    | 168.5       | 168            | 169           | 52      | 
 | 3801 | 3374.875   | 11101.98   | 47.0986249561007    | 169         | 169            | 169           | 53      | 
 | 3802 | 3385.951   | 11147.87   | 47.2053019511882    | 169.5       | 169            | 170           | 55      | 
 | 3803 | 3401.831   | 11193.27   | 48.0938585024844    | 170         | 170            | 170           | 56      | 
 | 3804 | 3421.474   | 11235.53   | 46.6082101875206    | 170         | 170            | 170           | 57      | 
 | 3805 | 3443.235   | 11277.76   | 47.5055515960157    | 170.5       | 170            | 171           | 57      | 
 | 3806 | 3463.733   | 11320.71   | 47.5863402948788    | 171         | 171            | 171           | 57      | 
 | 3807 | 3481.884   | 11365.62   | 48.439411014883     | 171         | 171            | 171           | 56      | 
 | 3808 | 3496.35    | 11410.21   | 46.8806632937788    | 171         | 171            | 171           | 54      | 
 | 3809 | 3506.489   | 11455.97   | 46.8666267444139    | 171         | 171            | 171           | 53      | 
 | 3810 | 3511.939   | 11504.91   | 49.2477977527775    | 171         | 171            | 171           | 51      | 
 | 3811 | 3512.742   | 11551.79   | 46.8809048532002    | 171         | 171            | 171           | 50      | 
 | 3812 | 3510.155   | 11600.23   | 48.517244690351     | 171         | 171            | 171           | 49      | 
 | 3813 | 3505.856   | 11647.05   | 47.0153474530148    | 171.5       | 171            | 172           | 48      | 
 | 3814 | 3501.218   | 11695.56   | 48.7310206422916    | 172         | 172            | 172           | 48      | 
 | 3815 | 3497.125   | 11742.65   | 47.2625257405986    | 172.5       | 172            | 173           | 49      | 
 | 3816 | 3494.294   | 11790.75   | 48.1847450666184    | 173         | 173            | 173           | 49      | 
 | 3817 | 3493.268   | 11839.82   | 49.0829927987066    | 173         | 173            | 173           | 50      | 
 | 3818 | 3494.843   | 11888.11   | 48.3186275061951    | 173         | 173            | 173           | 51      | 
 | 3819 | 3498.757   | 11935.47   | 47.5189342732527    | 173         | 173            | 173           | 52      | 
 | 3820 | 3504.792   | 11983.43   | 48.3409784924421    | 173.5       | 173            | 174           | 52      | 
 | 3821 | 3512.28    | 12031.22   | 48.3664777503716    | 174         | 174            | 174           | 53      | 
 | 3822 | 3520.547   | 12078.89   | 48.381340582861     | 174         | 174            | 174           | 53      | 
 | 3823 | 3529.555   | 12125.62   | 47.5974866342007    | 174         | 174            | 174           | 53      | 
 | 3824 | 3539.808   | 12172.98   | 48.4546486954191    | 174         | 174            | 174           | 54      | 
 | 3825 | 3551.41    | 12220.95   | 49.3557392319762    | 174         | 174            | 174           | 54      | 
 | 3826 | 3563.771   | 12267.19   | 47.8599658298171    | 174.5       | 174            | 175           | 54      | 
 | 3827 | 3577.573   | 12314      | 48.8068488802507    | 175         | 175            | 175           | 55      | 
 | 3828 | 3593.763   | 12361.05   | 49.7563918053588    | 175.5       | 175            | 176           | 56      | 
 | 3829 | 3613.23    | 12407.86   | 50.6963565728896    | 176         | 176            | 176           | 57      | 
 | 3830 | 3634.632   | 12450.29   | 47.5164199011212    | 176.5       | 176            | 177           | 58      | 
 | 3831 | 3658.623   | 12493.27   | 49.2225939318357    | 177         | 177            | 177           | 58      | 
 | 3832 | 3681.299   | 12537.01   | 49.2688674827606    | 177         | 177            | 177           | 57      | 
 | 3833 | 3697.777   | 12583.47   | 49.3002549265689    | 177         | 177            | 177           | 54      | 
 | 3834 | 3706.467   | 12632.2    | 49.4992718071068    | 177.5       | 177            | 178           | 52      | 
 | 3835 | 3710.493   | 12680.18   | 48.1441649188174    | 178.5       | 178            | 179           | 51      | 
 | 3836 | 3712.49    | 12731.69   | 51.5514208739578    | 179         | 179            | 179           | 50      | 
 | 3837 | 3712.694   | 12781.42   | 49.7269773647266    | 178.5       | 179            | 178           | 50      | 
 | 3838 | 3712.599   | 12831.04   | 49.6260674365424    | 178         | 178            | 178           | 50      | 
 | 3839 | 3713.373   | 12880.61   | 49.5744084005987    | 178         | 178            | 178           | 50      | 
 | 3840 | 3713.013   | 12930.15   | 49.5354886386399    | 178         | 178            | 178           | 50      | 
 | 3841 | 3713.381   | 12979.65   | 49.5013654910662    | 178         | 178            | 178           | 50      | 
 | 3842 | 3713.858   | 13028.29   | 48.6507812347101    | 178         | 178            | 178           | 50      | 
 | 3843 | 3714.09    | 13078.57   | 50.2729937008444    | 177.5       | 178            | 177           | 50      | 
 | 3844 | 3715.151   | 13127.98   | 49.4215472871116    | 177         | 177            | 177           | 50      | 
 | 3845 | 3715.589   | 13177.37   | 49.394524347645     | 177         | 177            | 177           | 50      | 
 | 3846 | 3712.401   | 13226.62   | 49.3559961107382    | 177         | 177            | 177           | 48      | 
 | 3847 | 3703.689   | 13274.3    | 48.4662246937809    | 177         | 177            | 177           | 46      | 
 | 3848 | 3687.611   | 13320.76   | 49.1669523861902    | 176.5       | 177            | 176           | 44      | 
 | 3849 | 3661.33    | 13363.41   | 50.0947538264568    | 174.5       | 176            | 173           | 39      | 
 | 3850 | 3626.522   | 13393.4    | 45.9439076346863    | 171.5       | 173            | 170           | 34      | 
 | 3851 | 3584.205   | 13413.81   | 46.9839694224779    | 169         | 170            | 168           | 31      | 
 | 3852 | 3538.151   | 13425.47   | 47.5066361516127    | 168         | 168            | 168           | 28      | 
 | 3853 | 3491.898   | 13430.98   | 46.5793649533372    | 167.5       | 168            | 167           | 26      | 
 | 3854 | 3447.73    | 13433.36   | 44.2324743991071    | 167         | 167            | 167           | 26      | 
 | 3855 | 3398.789   | 13435.91   | 49.0076912474504    | 167.5       | 167            | 168           | 26      | 
 | 3856 | 3351.205   | 13436.72   | 47.5906598502489    | 168         | 168            | 168           | 25      | 
 | 3857 | 3314.458   | 13436.18   | 36.7515697306192    | 168.5       | 168            | 169           | 25      | 
 | 3858 | 3270.849   | 13431.41   | 43.8679492812961    | 158.5       | 169            | 148           | 22      | 
 | 3859 | 3236.509   | 13427.06   | 34.6149495829904    | 123.5       | 148            | 99            | 24      | 
 | 3860 | 3216.39    | 13426.46   | 20.1276147518031    | 69          | 99             | 39            | 25      | 
 | 3861 | 3212.475   | 13426.48   | 3.91507024222119    | 19.5        | 39             | 0             | 25      | 
