Number of total tracking : 13229
Max speed : 100
Damage : 4
Time Taken : 03:40:28
 | No    | X         | Y          | Heading | Speed | Damage | Date and Time        | change | 
 | 3745  | 5412.022  | 17465.16   | 95      | 100   | 0      | 10/8/2020 7:06:09 PM | new    | 
 | 3746  | 5422.227  | 17439.32   | 92      | 99    | 0      | 10/8/2020 7:06:10 PM | new    | 
 | 3747  | 5432.432  | 17413.48   | 92      | 99    | 0      | 10/8/2020 7:06:11 PM | new    | 
 | 3748  | 5446.437  | 17389.49   | 90      | 99    | 0      | 10/8/2020 7:06:12 PM | new    | 
 | 3749  | 5463.371  | 17367.47   | 87      | 100   | 0      | 10/8/2020 7:06:13 PM | new    | 
 | 3750  | 5480.306  | 17345.45   | 87      | 99    | 0      | 10/8/2020 7:06:14 PM | new    | 
 | 3751  | 5499.973  | 17325.82   | 86      | 100   | 0      | 10/8/2020 7:06:15 PM | new    | 
 | 3752  | 5519.641  | 17306.21   | 86      | 100   | 0      | 10/8/2020 7:06:16 PM | new    | 
 | 3753  | 5541.017  | 17288.46   | 85      | 99    | 0      | 10/8/2020 7:06:17 PM | new    | 
 | 3754  | 5562.664  | 17271.05   | 86      | 99    | 0      | 10/8/2020 7:06:18 PM | new    | 
 | 3755  | 5584.311  | 17253.64   | 86      | 100   | 0      | 10/8/2020 7:06:19 PM | new    | 
 | 3756  | 5604.885  | 17234.97   | 88      | 100   | 0      | 10/8/2020 7:06:20 PM | new    | 
 | 3757  | 5625.459  | 17216.3    | 88      | 99    | 0      | 10/8/2020 7:06:21 PM | new    | 
 | 3758  | 5643.443  | 17195.13   | 90      | 100   | 0      | 10/8/2020 7:06:22 PM | new    | 
 | 3759  | 5661.426  | 17173.95   | 90      | 99    | 0      | 10/8/2020 7:06:23 PM | new    | 
 | 3760  | 5676.289  | 17150.48   | 92      | 100   | 0      | 10/8/2020 7:06:24 PM | new    | 
 | 3761  | 5689.078  | 17125.82   | 94      | 100   | 0      | 10/8/2020 7:06:25 PM | new    | 
 | 3762  | 5701.867  | 17101.16   | 94      | 99    | 0      | 10/8/2020 7:06:26 PM | new    | 
 | 3763  | 5709.865  | 17074.55   | 98      | 99    | 0      | 10/8/2020 7:06:27 PM | new    | 
 | 3764  | 5717.864  | 17047.95   | 98      | 100   | 0      | 10/8/2020 7:06:28 PM | new    | 
 | 3765  | 5718.78   | 17020.19   | 1       | 100   | 0      | 10/8/2020 7:06:29 PM | new    | 
 | 3766  | 5717.736  | 16992.42   | 0       | 100   | 0      | 10/8/2020 7:06:30 PM | new    | 
 | 3767  | 5716.693  | 16964.66   | 0       | 100   | 0      | 10/8/2020 7:06:31 PM | new    | 
 | 3768  | 5717.235  | 16936.89   | 99      | 100   | 0      | 10/8/2020 7:06:32 PM | new    | 
 | 3769  | 5717.778  | 16909.11   | 99      | 99    | 0      | 10/8/2020 7:06:33 PM | new    | 
 | 3770  | 5721.602  | 16881.6    | 97      | 99    | 0      | 10/8/2020 7:06:34 PM | new    | 
 | 3771  | 5726.91   | 16854.33   | 97      | 99    | 0      | 10/8/2020 7:06:35 PM | new    | 
 | 3772  | 5732.219  | 16827.06   | 97      | 100   | 0      | 10/8/2020 7:06:36 PM | new    | 
 | 3773  | 5736.719  | 16799.64   | 99      | 99    | 0      | 10/8/2020 7:06:37 PM | new    | 
 | 3774  | 5741.219  | 16772.23   | 99      | 99    | 0      | 10/8/2020 7:06:38 PM | new    | 
 | 3775  | 5742.021  | 16744.46   | 1       | 99    | 0      | 10/8/2020 7:06:39 PM | new    | 
 | 3776  | 5740.093  | 16716.75   | 3       | 99    | 0      | 10/8/2020 7:06:40 PM | new    | 
 | 3777  | 5738.166  | 16689.03   | 3       | 100   | 0      | 10/8/2020 7:06:41 PM | new    | 
 | 3778  | 5734.056  | 16661.56   | 3       | 99    | 0      | 10/8/2020 7:06:42 PM | new    | 
 | 3779  | 5729.945  | 16634.08   | 3       | 99    | 0      | 10/8/2020 7:06:43 PM | new    | 
 | 3780  | 5725.305  | 16606.69   | 3       | 100   | 0      | 10/8/2020 7:06:44 PM | new    | 
 | 3781  | 5720.664  | 16579.3    | 3       | 100   | 0      | 10/8/2020 7:06:45 PM | new    | 
 | 3782  | 5715.565  | 16551.99   | 3       | 100   | 0      | 10/8/2020 7:06:46 PM | new    | 
 | 3783  | 5710.275  | 16524.72   | 3       | 100   | 0      | 10/8/2020 7:06:47 PM | new    | 
 | 3784  | 5704.985  | 16497.45   | 3       | 99    | 0      | 10/8/2020 7:06:48 PM | new    | 
 | 3785  | 5699.995  | 16470.12   | 3       | 100   | 0      | 10/8/2020 7:06:49 PM | new    | 
 | 3786  | 5695.304  | 16442.74   | 3       | 99    | 0      | 10/8/2020 7:06:50 PM | new    | 
 | 3787  | 5690.612  | 16415.36   | 3       | 100   | 0      | 10/8/2020 7:06:51 PM | new    | 
 | 3788  | 5685.802  | 16388      | 3       | 100   | 0      | 10/8/2020 7:06:52 PM | new    | 
 | 3789  | 5681.256  | 16360.59   | 3       | 99    | 0      | 10/8/2020 7:06:53 PM | new    | 
 | 3790  | 5676.71   | 16333.19   | 3       | 100   | 0      | 10/8/2020 7:06:54 PM | new    | 
 | 3791  | 5671.848  | 16305.84   | 3       | 100   | 0      | 10/8/2020 7:06:55 PM | new    | 
 | 3792  | 5666.986  | 16278.48   | 3       | 100   | 0      | 10/8/2020 7:06:56 PM | new    | 
 | 3793  | 5660.598  | 16251.45   | 4       | 100   | 0      | 10/8/2020 7:06:57 PM | new    | 
 | 3794  | 5652.349  | 16224.92   | 6       | 99    | 0      | 10/8/2020 7:06:58 PM | new    | 
 | 3795  | 5644.1    | 16198.39   | 6       | 99    | 0      | 10/8/2020 7:06:59 PM | new    | 
 | 3796  | 5631.742  | 16173.51   | 10      | 99    | 0      | 10/8/2020 7:07:00 PM | new    | 
 | 3797  | 5619.384  | 16148.63   | 10      | 99    | 0      | 10/8/2020 7:07:01 PM | new    | 
 | 3798  | 5601.901  | 16127.04   | 12      | 100   | 0      | 10/8/2020 7:07:02 PM | new    | 
 | 3799  | 5584.417  | 16105.45   | 12      | 99    | 0      | 10/8/2020 7:07:03 PM | new    | 
 | 3800  | 5567.277  | 16083.59   | 9       | 99    | 0      | 10/8/2020 7:07:04 PM | new    | 
 | 3801  | 5554.19   | 16059.09   | 4       | 100   | 0      | 10/8/2020 7:07:05 PM | new    | 
 | 3802  | 5541.103  | 16034.58   | 4       | 99    | 0      | 10/8/2020 7:07:06 PM | new    | 
 | 3803  | 5536.34   | 16007.21   | 99      | 99    | 0      | 10/8/2020 7:07:07 PM | new    | 
 | 3804  | 5531.577  | 15979.84   | 99      | 99    | 0      | 10/8/2020 7:07:08 PM | new    | 
 | 3805  | 5535.038  | 15952.28   | 97      | 100   | 0      | 10/8/2020 7:07:09 PM | new    | 
 | 3806  | 5539.942  | 15924.93   | 96      | 100   | 0      | 10/8/2020 7:07:10 PM | new    | 
 | 3807  | 5544.846  | 15897.59   | 96      | 100   | 0      | 10/8/2020 7:07:11 PM | new    | 
 | 3808  | 5551.159  | 15870.54   | 96      | 99    | 0      | 10/8/2020 7:07:12 PM | new    | 
 | 3809  | 5557.919  | 15843.59   | 96      | 100   | 0      | 10/8/2020 7:07:13 PM | new    | 
 | 3810  | 5564.68   | 15816.64   | 96      | 99    | 0      | 10/8/2020 7:07:14 PM | new    | 
 | 3811  | 5572.649  | 15790.03   | 95      | 99    | 0      | 10/8/2020 7:07:15 PM | new    | 
 | 3812  | 5580.62   | 15763.42   | 95      | 100   | 0      | 10/8/2020 7:07:16 PM | new    | 
 | 3813  | 5590.521  | 15737.46   | 94      | 100   | 0      | 10/8/2020 7:07:17 PM | new    | 
 | 3814  | 5600.77   | 15711.64   | 94      | 99    | 0      | 10/8/2020 7:07:18 PM | new    | 
 | 3815  | 5611.864  | 15686.17   | 93      | 100   | 0      | 10/8/2020 7:07:19 PM | new    | 
 | 3816  | 5622.958  | 15660.7    | 93      | 99    | 0      | 10/8/2020 7:07:20 PM | new    | 
 | 3817  | 5635.183  | 15635.75   | 92      | 100   | 0      | 10/8/2020 7:07:21 PM | new    | 
 | 3818  | 5648.06   | 15611.14   | 92      | 100   | 0      | 10/8/2020 7:07:22 PM | new    | 
 | 3819  | 5660.936  | 15586.52   | 92      | 99    | 0      | 10/8/2020 7:07:23 PM | new    | 
 | 3820  | 5674.183  | 15562.1    | 92      | 99    | 0      | 10/8/2020 7:07:24 PM | new    | 
 | 3821  | 5686.538  | 15537.22   | 94      | 99    | 0      | 10/8/2020 7:07:25 PM | new    | 
 | 3822  | 5698.892  | 15512.34   | 94      | 100   | 0      | 10/8/2020 7:07:26 PM | new    | 
 | 3823  | 5708.869  | 15486.41   | 96      | 99    | 0      | 10/8/2020 7:07:27 PM | new    | 
 | 3824  | 5714.353  | 15459.18   | 1       | 100   | 0      | 10/8/2020 7:07:28 PM | new    | 
 | 3825  | 5719.836  | 15431.94   | 1       | 100   | 0      | 10/8/2020 7:07:29 PM | new    | 
 | 3826  | 5713.5    | 15404.89   | 8       | 100   | 0      | 10/8/2020 7:07:30 PM | new    | 
 | 3827  | 5700.169  | 15380.52   | 12      | 100   | 0      | 10/8/2020 7:07:31 PM | new    | 
 | 3828  | 5682.386  | 15359.18   | 14      | 99    | 0      | 10/8/2020 7:07:32 PM | new    | 
 | 3829  | 5664.603  | 15337.83   | 14      | 99    | 0      | 10/8/2020 7:07:33 PM | new    | 
 | 3830  | 5643.54   | 15319.72   | 15      | 99    | 0      | 10/8/2020 7:07:34 PM | new    | 
 | 3831  | 5621.286  | 15303.09   | 16      | 99    | 0      | 10/8/2020 7:07:35 PM | new    | 
 | 3832  | 5599.033  | 15286.46   | 16      | 100   | 0      | 10/8/2020 7:07:36 PM | new    | 
 | 3833  | 5575.389  | 15271.88   | 16      | 100   | 0      | 10/8/2020 7:07:37 PM | new    | 
 | 3834  | 5551.964  | 15256.94   | 15      | 100   | 0      | 10/8/2020 7:07:38 PM | new    | 
 | 3835  | 5528.539  | 15242.01   | 15      | 99    | 0      | 10/8/2020 7:07:39 PM | new    | 
 | 3836  | 5506.434  | 15225.18   | 14      | 100   | 0      | 10/8/2020 7:07:40 PM | new    | 
 | 3837  | 5485.415  | 15207.02   | 13      | 99    | 0      | 10/8/2020 7:07:41 PM | new    | 
 | 3838  | 5464.396  | 15188.85   | 13      | 99    | 0      | 10/8/2020 7:07:42 PM | new    | 
 | 3839  | 5444.606  | 15169.35   | 13      | 100   | 0      | 10/8/2020 7:07:43 PM | new    | 
 | 3840  | 5424.829  | 15149.84   | 12      | 100   | 0      | 10/8/2020 7:07:44 PM | new    | 
 | 3841  | 5405.052  | 15130.33   | 12      | 100   | 0      | 10/8/2020 7:07:45 PM | new    | 
 | 3842  | 5387.936  | 15108.45   | 10      | 99    | 0      | 10/8/2020 7:07:46 PM | new    | 
 | 3843  | 5372.448  | 15085.39   | 9       | 100   | 0      | 10/8/2020 7:07:47 PM | new    | 
 | 3844  | 5356.96   | 15062.33   | 9       | 99    | 0      | 10/8/2020 7:07:48 PM | new    | 
 | 3845  | 5342.827  | 15038.41   | 8       | 99    | 0      | 10/8/2020 7:07:49 PM | new    | 
 | 3846  | 5329.438  | 15014.07   | 7       | 100   | 0      | 10/8/2020 7:07:50 PM | new    | 
 | 3847  | 5316.051  | 14989.73   | 7       | 99    | 0      | 10/8/2020 7:07:51 PM | new    | 
 | 3848  | 5304.666  | 14964.38   | 6       | 99    | 0      | 10/8/2020 7:07:52 PM | new    | 
 | 3849  | 5294.403  | 14938.57   | 5       | 99    | 0      | 10/8/2020 7:07:53 PM | new    | 
 | 3850  | 5284.141  | 14912.75   | 5       | 100   | 0      | 10/8/2020 7:07:54 PM | new    | 
 | 3851  | 5275.273  | 14886.43   | 5       | 100   | 0      | 10/8/2020 7:07:55 PM | new    | 
 | 3852  | 5267.601  | 14859.73   | 3       | 99    | 0      | 10/8/2020 7:07:56 PM | new    | 
 | 3853  | 5259.93   | 14833.03   | 3       | 99    | 0      | 10/8/2020 7:07:57 PM | new    | 
 | 3854  | 5254.456  | 14805.79   | 3       | 99    | 0      | 10/8/2020 7:07:58 PM | new    | 
 | 3855  | 5249.897  | 14778.39   | 2       | 100   | 0      | 10/8/2020 7:07:59 PM | new    | 
 | 3856  | 5245.34   | 14750.98   | 2       | 100   | 0      | 10/8/2020 7:08:00 PM | new    | 
 | 3857  | 5242.153  | 14723.38   | 1       | 100   | 0      | 10/8/2020 7:08:01 PM | new    | 
 | 3858  | 5238.966  | 14695.79   | 1       | 100   | 0      | 10/8/2020 7:08:02 PM | new    | 
 | 3859  | 5236.859  | 14668.08   | 1       | 100   | 0      | 10/8/2020 7:08:03 PM | new    | 
 | 3860  | 5234.63   | 14640.39   | 1       | 99    | 0      | 10/8/2020 7:08:04 PM | new    | 
 | 3861  | 5232.4    | 14612.7    | 1       | 99    | 0      | 10/8/2020 7:08:05 PM | new    | 
 | 3862  | 5229.688  | 14585.05   | 2       | 99    | 0      | 10/8/2020 7:08:06 PM | new    | 
 | 3863  | 5226.969  | 14557.41   | 1       | 99    | 0      | 10/8/2020 7:08:07 PM | new    | 
 | 3864  | 5224.25   | 14529.76   | 1       | 99    | 0      | 10/8/2020 7:08:08 PM | new    | 
 | 3865  | 5221.821  | 14502.08   | 1       | 99    | 0      | 10/8/2020 7:08:09 PM | new    | 
 | 3866  | 5219.392  | 14474.41   | 1       | 99    | 0      | 10/8/2020 7:08:10 PM | new    | 
 | 3867  | 5218.215  | 14446.66   | 0       | 100   | 0      | 10/8/2020 7:08:11 PM | new    | 
 | 3868  | 5218.324  | 14418.88   | 99      | 100   | 0      | 10/8/2020 7:08:12 PM | new    | 
 | 3869  | 5218.433  | 14391.09   | 99      | 99    | 0      | 10/8/2020 7:08:13 PM | new    | 
 | 3870  | 5220.728  | 14363.41   | 98      | 99    | 0      | 10/8/2020 7:08:14 PM | new    | 
 | 3871  | 5225.753  | 14336.09   | 96      | 100   | 0      | 10/8/2020 7:08:15 PM | new    | 
 | 3872  | 5230.779  | 14308.76   | 96      | 99    | 0      | 10/8/2020 7:08:16 PM | new    | 
 | 3873  | 5237.885  | 14281.91   | 96      | 99    | 0      | 10/8/2020 7:08:17 PM | new    | 
 | 3874  | 5244.034  | 14254.82   | 98      | 99    | 0      | 10/8/2020 7:08:18 PM | new    | 
 | 3875  | 5250.182  | 14227.72   | 98      | 99    | 0      | 10/8/2020 7:08:19 PM | new    | 
 | 3876  | 5253.557  | 14200.15   | 99      | 100   | 0      | 10/8/2020 7:08:20 PM | new    | 
 | 3877  | 5256.931  | 14172.57   | 99      | 100   | 0      | 10/8/2020 7:08:21 PM | new    | 
 | 3878  | 5256.5    | 14144.8    | 1       | 99    | 0      | 10/8/2020 7:08:22 PM | new    | 
 | 3879  | 5254.441  | 14117.09   | 2       | 99    | 0      | 10/8/2020 7:08:23 PM | new    | 
 | 3880  | 5252.383  | 14089.39   | 2       | 100   | 0      | 10/8/2020 7:08:24 PM | new    | 
 | 3881  | 5249.128  | 14061.8    | 2       | 100   | 0      | 10/8/2020 7:08:25 PM | new    | 
 | 3882  | 5245.874  | 14034.21   | 2       | 99    | 0      | 10/8/2020 7:08:26 PM | new    | 
 | 3883  | 5242.238  | 14006.67   | 2       | 100   | 0      | 10/8/2020 7:08:27 PM | new    | 
 | 3884  | 5238.948  | 13979.08   | 2       | 99    | 0      | 10/8/2020 7:08:28 PM | new    | 
 | 3885  | 5235.659  | 13951.5    | 2       | 100   | 0      | 10/8/2020 7:08:29 PM | new    | 
 | 3886  | 5232.409  | 13923.91   | 2       | 99    | 0      | 10/8/2020 7:08:30 PM | new    | 
 | 3887  | 5229.159  | 13896.32   | 2       | 99    | 0      | 10/8/2020 7:08:31 PM | new    | 
 | 3888  | 5225.553  | 13868.77   | 2       | 100   | 0      | 10/8/2020 7:08:32 PM | new    | 
 | 3889  | 5221.034  | 13841.36   | 3       | 99    | 0      | 10/8/2020 7:08:33 PM | new    | 
 | 3890  | 5216.516  | 13813.95   | 3       | 100   | 0      | 10/8/2020 7:08:34 PM | new    | 
 | 3891  | 5210.407  | 13786.85   | 4       | 100   | 0      | 10/8/2020 7:08:35 PM | new    | 
 | 3892  | 5204.299  | 13759.75   | 4       | 100   | 0      | 10/8/2020 7:08:36 PM | new    | 
 | 3893  | 5195.949  | 13733.25   | 6       | 99    | 0      | 10/8/2020 7:08:37 PM | new    | 
 | 3894  | 5187.6    | 13706.76   | 6       | 100   | 0      | 10/8/2020 7:08:38 PM | new    | 
 | 3895  | 5176.49   | 13681.29   | 7       | 100   | 0      | 10/8/2020 7:08:39 PM | new    | 
 | 3896  | 5163.323  | 13656.83   | 9       | 99    | 0      | 10/8/2020 7:08:40 PM | new    | 
 | 3897  | 5150.157  | 13632.37   | 9       | 99    | 0      | 10/8/2020 7:08:41 PM | new    | 
 | 3898  | 5134.39   | 13609.5    | 11      | 100   | 0      | 10/8/2020 7:08:42 PM | new    | 
 | 3899  | 5118.624  | 13586.62   | 11      | 100   | 0      | 10/8/2020 7:08:43 PM | new    | 
 | 3900  | 5101.044  | 13565.11   | 11      | 100   | 0      | 10/8/2020 7:08:44 PM | new    | 
 | 3901  | 5083.463  | 13543.6    | 11      | 100   | 0      | 10/8/2020 7:08:45 PM | new    | 
 | 3902  | 5065.188  | 13522.68   | 11      | 99    | 0      | 10/8/2020 7:08:46 PM | new    | 
 | 3903  | 5047.145  | 13501.55   | 11      | 99    | 0      | 10/8/2020 7:08:47 PM | new    | 
 | 3904  | 5029.101  | 13480.43   | 11      | 99    | 0      | 10/8/2020 7:08:48 PM | new    | 
 | 3905  | 5011.477  | 13458.96   | 11      | 100   | 0      | 10/8/2020 7:08:49 PM | new    | 
 | 3906  | 4993.852  | 13437.48   | 11      | 99    | 0      | 10/8/2020 7:08:50 PM | new    | 
 | 3907  | 4976.022  | 13416.18   | 11      | 100   | 0      | 10/8/2020 7:08:51 PM | new    | 
 | 3908  | 4958.192  | 13394.87   | 11      | 99    | 0      | 10/8/2020 7:08:52 PM | new    | 
 | 3909  | 4939.909  | 13373.96   | 11      | 100   | 0      | 10/8/2020 7:08:53 PM | new    | 
 | 3910  | 4921.722  | 13352.96   | 11      | 100   | 0      | 10/8/2020 7:08:54 PM | new    | 
 | 3911  | 4903.535  | 13331.96   | 11      | 100   | 0      | 10/8/2020 7:08:55 PM | new    | 
 | 3912  | 4885.595  | 13310.74   | 11      | 99    | 0      | 10/8/2020 7:08:56 PM | new    | 
 | 3913  | 4867.655  | 13289.53   | 11      | 99    | 0      | 10/8/2020 7:08:57 PM | new    | 
 | 3914  | 4849.544  | 13268.47   | 12      | 100   | 0      | 10/8/2020 7:08:58 PM | new    | 
 | 3915  | 4830.441  | 13248.3    | 13      | 100   | 0      | 10/8/2020 7:08:59 PM | new    | 
 | 3916  | 4811.338  | 13228.13   | 13      | 100   | 0      | 10/8/2020 7:09:00 PM | new    | 
 | 3917  | 4790.752  | 13209.47   | 14      | 100   | 0      | 10/8/2020 7:09:01 PM | new    | 
 | 3918  | 4770.167  | 13190.82   | 14      | 100   | 0      | 10/8/2020 7:09:02 PM | new    | 
 | 3919  | 4748.582  | 13173.33   | 15      | 100   | 0      | 10/8/2020 7:09:03 PM | new    | 
 | 3920  | 4726.997  | 13155.84   | 15      | 99    | 0      | 10/8/2020 7:09:04 PM | new    | 
 | 3921  | 4704.786  | 13139.15   | 15      | 100   | 0      | 10/8/2020 7:09:05 PM | new    | 
 | 3922  | 4682.013  | 13123.24   | 16      | 100   | 0      | 10/8/2020 7:09:06 PM | new    | 
 | 3923  | 4659.239  | 13107.33   | 16      | 100   | 0      | 10/8/2020 7:09:07 PM | new    | 
 | 3924  | 4635.757  | 13092.49   | 17      | 100   | 0      | 10/8/2020 7:09:08 PM | new    | 
 | 3925  | 4612.274  | 13077.64   | 17      | 99    | 0      | 10/8/2020 7:09:09 PM | new    | 
 | 3926  | 4587.325  | 13065.42   | 19      | 99    | 0      | 10/8/2020 7:09:10 PM | new    | 
 | 3927  | 4562.376  | 13053.2    | 19      | 100   | 0      | 10/8/2020 7:09:11 PM | new    | 
 | 3928  | 4535.752  | 13045.27   | 21      | 100   | 0      | 10/8/2020 7:09:12 PM | new    | 
 | 3929  | 4508.661  | 13039.12   | 22      | 100   | 0      | 10/8/2020 7:09:13 PM | new    | 
 | 3930  | 4481.57   | 13032.97   | 22      | 99    | 0      | 10/8/2020 7:09:14 PM | new    | 
 | 3931  | 4454.056  | 13029.12   | 24      | 100   | 0      | 10/8/2020 7:09:15 PM | new    | 
 | 3932  | 4426.542  | 13025.28   | 24      | 99    | 0      | 10/8/2020 7:09:16 PM | new    | 
 | 3933  | 4398.795  | 13023.92   | 25      | 100   | 0      | 10/8/2020 7:09:17 PM | new    | 
 | 3934  | 4371.047  | 13022.57   | 25      | 100   | 0      | 10/8/2020 7:09:18 PM | new    | 
 | 3935  | 4343.27   | 13022.96   | 25      | 99    | 0      | 10/8/2020 7:09:19 PM | new    | 
 | 3936  | 4315.502  | 13023.83   | 26      | 99    | 0      | 10/8/2020 7:09:20 PM | new    | 
 | 3937  | 4287.735  | 13024.7    | 26      | 99    | 0      | 10/8/2020 7:09:21 PM | new    | 
 | 3938  | 4259.987  | 13026.04   | 26      | 100   | 0      | 10/8/2020 7:09:22 PM | new    | 
 | 3939  | 4232.238  | 13027.38   | 26      | 99    | 0      | 10/8/2020 7:09:23 PM | new    | 
 | 3940  | 4204.493  | 13028.77   | 26      | 99    | 0      | 10/8/2020 7:09:24 PM | new    | 
 | 3941  | 4176.747  | 13030.16   | 26      | 99    | 0      | 10/8/2020 7:09:25 PM | new    | 
 | 3942  | 4148.975  | 13030.85   | 25      | 99    | 0      | 10/8/2020 7:09:26 PM | new    | 
 | 3943  | 4121.195  | 13031.03   | 25      | 99    | 0      | 10/8/2020 7:09:27 PM | new    | 
 | 3944  | 4093.415  | 13031.2    | 25      | 99    | 0      | 10/8/2020 7:09:28 PM | new    | 
 | 3945  | 4065.634  | 13031.31   | 26      | 100   | 0      | 10/8/2020 7:09:29 PM | new    | 
 | 3946  | 4037.854  | 13031.41   | 26      | 100   | 0      | 10/8/2020 7:09:30 PM | new    | 
 | 3947  | 4010.091  | 13032.42   | 26      | 100   | 0      | 10/8/2020 7:09:31 PM | new    | 
 | 3948  | 3982.329  | 13033.44   | 26      | 100   | 0      | 10/8/2020 7:09:32 PM | new    | 
 | 3949  | 3954.568  | 13034.49   | 26      | 100   | 0      | 10/8/2020 7:09:33 PM | new    | 
 | 3950  | 3926.808  | 13035.54   | 26      | 99    | 0      | 10/8/2020 7:09:34 PM | new    | 
 | 3951  | 3899.122  | 13037.83   | 26      | 100   | 0      | 10/8/2020 7:09:35 PM | new    | 
 | 3952  | 3871.588  | 13041.53   | 29      | 99    | 0      | 10/8/2020 7:09:36 PM | new    | 
 | 3953  | 3844.054  | 13045.22   | 29      | 99    | 0      | 10/8/2020 7:09:37 PM | new    | 
 | 3954  | 3817.661  | 13053.89   | 34      | 99    | 0      | 10/8/2020 7:09:38 PM | new    | 
 | 3955  | 3791.269  | 13062.56   | 34      | 100   | 0      | 10/8/2020 7:09:39 PM | new    | 
 | 3956  | 3770.981  | 13081.54   | 52      | 100   | 0      | 10/8/2020 7:09:40 PM | new    | 
 | 3957  | 3747.793  | 13126.83   | 64      | 36    | 2      | 10/8/2020 7:09:41 PM |        | 
 | 3958  | 3744.067  | 13137.52   | 60      | 11    | 2      | 10/8/2020 7:09:42 PM |        | 
 | 3959  | 3740.597  | 13139.87   | 49      | -3    | 3      | 10/8/2020 7:09:43 PM |        | 
 | 3960  | 3740.888  | 13139.23   | 43      | 0     | 3      | 10/8/2020 7:09:44 PM |        | 
 | 3961  | 3740.515  | 13139.19   | 44      | 0     | 3      | 10/8/2020 7:09:45 PM |        | 
 | 3962  | 3740.213  | 13139.06   | 44      | 0     | 3      | 10/8/2020 7:09:46 PM |        | 
 | 3963  | 3740.156  | 13139.22   | 45      | 0     | 4      | 10/8/2020 7:09:47 PM |        | 
 | 3964  | 3740.151  | 13139.23   | 45      | 0     | 4      | 10/8/2020 7:09:48 PM |        | 
 | 3965  | 5676.976  | 15556.9    | 92      | 0     | 0      | 10/8/2020 7:09:49 PM |        | 
 | 3966  | 5676.961  | 15556.93   | 92      | 0     | 0      | 10/8/2020 7:09:50 PM |        | 
 | 3967  | 5676.958  | 15556.94   | 92      | 0     | 0      | 10/8/2020 7:09:51 PM |        | 
 | 3968  | 5677.594  | 15555.76   | 92      | 9     | 0      | 10/8/2020 7:09:52 PM |        | 
 | 3969  | 5679.426  | 15552.3    | 92      | 18    | 0      | 10/8/2020 7:09:53 PM |        | 
 | 3970  | 5682.174  | 15546.85   | 93      | 25    | 0      | 10/8/2020 7:09:54 PM |        | 
 | 3971  | 5685.901  | 15538.95   | 93      | 34    | 0      | 10/8/2020 7:09:55 PM |        | 
 | 3972  | 5690.095  | 15529.73   | 93      | 39    | 0      | 10/8/2020 7:09:56 PM |        | 
 | 3973  | 5695.153  | 15518.87   | 93      | 47    | 0      | 10/8/2020 7:09:57 PM |        | 
 | 3974  | 5701.351  | 15505.99   | 93      | 54    | 0      | 10/8/2020 7:09:58 PM |        | 
 | 3975  | 5707.801  | 15491.66   | 94      | 57    | 0      | 10/8/2020 7:09:59 PM |        | 
 | 3976  | 5713.635  | 15476.17   | 95      | 62    | 0      | 10/8/2020 7:10:00 PM |        | 
 | 3977  | 5718.177  | 15459.07   | 97      | 67    | 0      | 10/8/2020 7:10:01 PM |        | 
 | 3978  | 5720.902  | 15440.09   | 98      | 70    | 0      | 10/8/2020 7:10:02 PM |        | 
 | 3979  | 5720.862  | 15420.29   | 1       | 70    | 0      | 10/8/2020 7:10:03 PM |        | 
 | 3980  | 5717.211  | 15401.75   | 4       | 72    | 0      | 10/8/2020 7:10:04 PM |        | 
 | 3981  | 5708.693  | 15382.47   | 8       | 74    | 0      | 10/8/2020 7:10:05 PM |        | 
 | 3982  | 5696.17   | 15365.56   | 11      | 77    | 0      | 10/8/2020 7:10:06 PM |        | 
 | 3983  | 5680.408  | 15350.38   | 13      | 80    | 0      | 10/8/2020 7:10:07 PM |        | 
 | 3984  | 5663.255  | 15334.51   | 13      | 84    | 0      | 10/8/2020 7:10:08 PM |        | 
 | 3985  | 5644.786  | 15319.48   | 15      | 89    | 0      | 10/8/2020 7:10:09 PM |        | 
 | 3986  | 5623.761  | 15305.08   | 16      | 93    | 0      | 10/8/2020 7:10:10 PM |        | 
 | 3987  | 5600.954  | 15291.36   | 17      | 97    | 0      | 10/8/2020 7:10:11 PM |        | 
 | 3988  | 5576.558  | 15277.26   | 16      | 99    | 0      | 10/8/2020 7:10:12 PM | speed  | 
 | 3989  | 5552.654  | 15262.11   | 16      | 100   | 0      | 10/8/2020 7:10:13 PM | speed  | 
 | 3990  | 5527.879  | 15244.71   | 15      | 100   | 0      | 10/8/2020 7:10:14 PM | speed  | 
 | 3991  | 5503.708  | 15225.76   | 14      | 100   | 0      | 10/8/2020 7:10:15 PM | speed  | 
 | 3992  | 5479.958  | 15205.04   | 13      | 99    | 0      | 10/8/2020 7:10:16 PM | speed  | 
 | 3993  | 5456.563  | 15183.09   | 13      | 99    | 0      | 10/8/2020 7:10:17 PM | speed  | 
 | 3994  | 5434.245  | 15159.83   | 12      | 99    | 0      | 10/8/2020 7:10:18 PM | speed  | 
 | 3995  | 5413.223  | 15136.27   | 11      | 100   | 0      | 10/8/2020 7:10:19 PM | speed  | 
 | 3996  | 5395.518  | 15114.86   | 11      | 99    | 0      | 10/8/2020 7:10:20 PM | new    | 
 | 3997  | 5378.48   | 15092.92   | 10      | 99    | 0      | 10/8/2020 7:10:21 PM | new    | 
