Number of total tracking : 31336
Total Time taken : 12:51:49

 | No    | X         | Y          | Heading | Speed | Damage | Date and Time         | 
 | 27455 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:08:13 AM  | 
 | 27457 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:08:17 AM  | 
 | 27459 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:08:20 AM  | 
 | 27461 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:08:23 AM  | 
 | 27463 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:08:27 AM  | 
 | 27465 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:08:30 AM  | 
 | 27467 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:08:33 AM  | 
 | 27469 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:08:37 AM  | 
 | 27471 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:08:40 AM  | 
 | 27473 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:08:43 AM  | 
 | 27475 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:08:47 AM  | 
 | 27477 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:08:50 AM  | 
 | 27479 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:08:54 AM  | 
 | 27481 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:08:57 AM  | 
 | 27483 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:09:00 AM  | 
 | 27485 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:09:04 AM  | 
 | 27487 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:09:07 AM  | 
 | 27489 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:09:11 AM  | 
 | 27491 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:09:14 AM  | 
 | 27493 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:09:17 AM  | 
 | 27495 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:09:21 AM  | 
 | 27497 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:09:24 AM  | 
 | 27499 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:09:28 AM  | 
 | 27501 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:09:31 AM  | 
 | 27503 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:09:34 AM  | 
 | 27505 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:09:38 AM  | 
 | 27507 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:09:41 AM  | 
 | 27509 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:09:45 AM  | 
 | 27511 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:09:48 AM  | 
 | 27513 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:09:51 AM  | 
 | 27515 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:09:55 AM  | 
 | 27517 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:09:58 AM  | 
 | 27519 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:10:02 AM  | 
 | 27521 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:10:05 AM  | 
 | 27523 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:10:08 AM  | 
 | 27525 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:10:12 AM  | 
 | 27527 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:10:15 AM  | 
 | 27529 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:10:19 AM  | 
 | 27531 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:10:22 AM  | 
 | 27533 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:10:26 AM  | 
 | 27535 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:10:29 AM  | 
 | 27537 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:10:33 AM  | 
 | 27539 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:10:36 AM  | 
 | 27541 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:10:40 AM  | 
 | 27543 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:10:43 AM  | 
 | 27545 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:10:46 AM  | 
 | 27547 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:10:50 AM  | 
 | 27549 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:10:53 AM  | 
 | 27551 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:10:57 AM  | 
 | 27553 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:11:00 AM  | 
 | 27555 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:11:04 AM  | 
 | 27557 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:11:07 AM  | 
 | 27559 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:11:11 AM  | 
 | 27561 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:11:14 AM  | 
 | 27563 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:11:17 AM  | 
 | 27565 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:11:21 AM  | 
 | 27567 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:11:24 AM  | 
 | 27569 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:11:28 AM  | 
 | 27571 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:11:31 AM  | 
 | 27573 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:11:35 AM  | 
 | 27575 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:11:38 AM  | 
 | 27577 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:11:42 AM  | 
 | 27579 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:11:45 AM  | 
 | 27581 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:11:48 AM  | 
 | 27583 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:11:52 AM  | 
 | 27585 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:11:55 AM  | 
 | 27587 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:11:59 AM  | 
 | 27589 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:12:02 AM  | 
 | 27591 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:12:06 AM  | 
 | 27593 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:12:09 AM  | 
 | 27595 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:12:12 AM  | 
 | 27597 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:12:16 AM  | 
 | 27599 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:12:19 AM  | 
 | 27601 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:12:23 AM  | 
 | 27603 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:12:26 AM  | 
 | 27605 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:12:29 AM  | 
 | 27607 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:12:33 AM  | 
 | 27609 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:12:36 AM  | 
 | 27611 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:12:40 AM  | 
 | 27613 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:12:43 AM  | 
 | 27615 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:12:47 AM  | 
 | 27617 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:12:50 AM  | 
 | 27619 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:12:54 AM  | 
 | 27621 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:12:57 AM  | 
 | 27623 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:13:00 AM  | 
 | 27625 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:13:04 AM  | 
 | 27627 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:13:07 AM  | 
 | 27629 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:13:10 AM  | 
 | 27631 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:13:14 AM  | 
 | 27633 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:13:17 AM  | 
 | 27635 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:13:21 AM  | 
 | 27637 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:13:24 AM  | 
 | 27639 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:13:27 AM  | 
 | 27641 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:13:31 AM  | 
 | 27643 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:13:34 AM  | 
 | 27645 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:13:37 AM  | 
 | 27647 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:13:41 AM  | 
 | 27649 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:13:44 AM  | 
 | 27651 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:13:48 AM  | 
 | 27653 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:13:51 AM  | 
 | 27655 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:13:55 AM  | 
 | 27657 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:13:58 AM  | 
 | 27659 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:14:02 AM  | 
 | 27661 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:14:05 AM  | 
 | 27663 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:14:09 AM  | 
 | 27665 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:14:12 AM  | 
 | 27667 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:14:15 AM  | 
 | 27669 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:14:19 AM  | 
 | 27671 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:14:22 AM  | 
 | 27673 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:14:25 AM  | 
 | 27675 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:14:29 AM  | 
 | 27677 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:14:32 AM  | 
 | 27679 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:14:35 AM  | 
 | 27681 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:14:39 AM  | 
 | 27683 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:14:42 AM  | 
 | 27685 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:14:45 AM  | 
 | 27687 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:14:49 AM  | 
 | 27689 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:14:52 AM  | 
 | 27691 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:14:56 AM  | 
 | 27693 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:14:59 AM  | 
 | 27695 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:15:02 AM  | 
 | 27697 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:15:06 AM  | 
 | 27699 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:15:09 AM  | 
 | 27701 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:15:13 AM  | 
 | 27703 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:15:16 AM  | 
 | 27705 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:15:19 AM  | 
 | 27707 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:15:23 AM  | 
 | 27709 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:15:26 AM  | 
 | 27711 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:15:30 AM  | 
 | 27713 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:15:33 AM  | 
 | 27715 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:15:36 AM  | 
 | 27717 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:15:40 AM  | 
 | 27719 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:15:43 AM  | 
 | 27721 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:15:47 AM  | 
 | 27723 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:15:50 AM  | 
 | 27725 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:15:53 AM  | 
 | 27727 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:15:57 AM  | 
 | 27729 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:16:00 AM  | 
 | 27731 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:16:03 AM  | 
 | 27733 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:16:07 AM  | 
 | 27735 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:16:10 AM  | 
 | 27737 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:16:13 AM  | 
 | 27739 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:16:16 AM  | 
 | 27741 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:16:20 AM  | 
 | 27743 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:16:23 AM  | 
 | 27745 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:16:26 AM  | 
 | 27747 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:16:30 AM  | 
 | 27749 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:16:33 AM  | 
 | 27751 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:16:36 AM  | 
 | 27753 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:16:40 AM  | 
 | 27755 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:16:43 AM  | 
 | 27757 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:16:46 AM  | 
 | 27759 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:16:49 AM  | 
 | 27761 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:16:53 AM  | 
 | 27763 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:16:56 AM  | 
 | 27765 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:16:59 AM  | 
 | 27767 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:17:03 AM  | 
 | 27769 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:17:06 AM  | 
 | 27771 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:17:10 AM  | 
 | 27773 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:17:13 AM  | 
 | 27775 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:17:16 AM  | 
 | 27777 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:17:19 AM  | 
 | 27779 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:17:22 AM  | 
 | 27781 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:17:25 AM  | 
 | 27783 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:17:29 AM  | 
 | 27785 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:17:32 AM  | 
 | 27787 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:17:35 AM  | 
 | 27789 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:17:38 AM  | 
 | 27791 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:17:41 AM  | 
 | 27793 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:17:44 AM  | 
 | 27795 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:17:47 AM  | 
 | 27797 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:17:50 AM  | 
 | 27799 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:17:54 AM  | 
 | 27801 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:17:57 AM  | 
 | 27803 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:18:00 AM  | 
 | 27805 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:18:03 AM  | 
 | 27807 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:18:06 AM  | 
 | 27809 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:18:09 AM  | 
 | 27811 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:18:12 AM  | 
 | 27813 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:18:16 AM  | 
 | 27815 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:18:19 AM  | 
 | 27817 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:18:22 AM  | 
 | 27819 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:18:25 AM  | 
 | 27821 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:18:29 AM  | 
 | 27823 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:18:32 AM  | 
 | 27825 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:18:35 AM  | 
 | 27827 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:18:38 AM  | 
 | 27829 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:18:42 AM  | 
 | 27831 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:18:45 AM  | 
 | 27833 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:18:48 AM  | 
 | 27835 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:18:52 AM  | 
 | 27837 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:18:55 AM  | 
 | 27839 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:18:58 AM  | 
 | 27841 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:19:02 AM  | 
 | 27843 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:19:05 AM  | 
 | 27845 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:19:08 AM  | 
 | 27847 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:19:12 AM  | 
 | 27849 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:19:15 AM  | 
 | 27851 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:19:19 AM  | 
 | 27853 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:19:22 AM  | 
 | 27855 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:19:26 AM  | 
 | 27857 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:19:29 AM  | 
 | 27859 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:19:32 AM  | 
 | 27861 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:19:36 AM  | 
 | 27863 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:19:39 AM  | 
 | 27865 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:19:43 AM  | 
 | 27867 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:19:46 AM  | 
 | 27869 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:19:50 AM  | 
 | 27871 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:19:53 AM  | 
 | 27873 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:19:56 AM  | 
 | 27875 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:19:59 AM  | 
 | 27877 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:20:03 AM  | 
 | 27879 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:20:06 AM  | 
 | 27881 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:20:10 AM  | 
 | 27883 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:20:13 AM  | 
 | 27885 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:20:16 AM  | 
 | 27887 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:20:20 AM  | 
 | 27889 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:20:23 AM  | 
 | 27891 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:20:26 AM  | 
 | 27893 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:20:30 AM  | 
 | 27895 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:20:33 AM  | 
 | 27897 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:20:36 AM  | 
 | 27899 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:20:40 AM  | 
 | 27901 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:20:43 AM  | 
 | 27903 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:20:46 AM  | 
 | 27905 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:20:50 AM  | 
 | 27907 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:20:53 AM  | 
 | 27909 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:20:56 AM  | 
 | 27911 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:20:58 AM  | 
 | 27913 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:21:02 AM  | 
 | 27915 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:21:05 AM  | 
 | 27917 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:21:08 AM  | 
 | 27919 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:21:12 AM  | 
 | 27921 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:21:15 AM  | 
 | 27923 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:21:18 AM  | 
 | 27925 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:21:22 AM  | 
 | 27927 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:21:25 AM  | 
 | 27929 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:21:28 AM  | 
 | 27931 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:21:31 AM  | 
 | 27933 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:21:35 AM  | 
 | 27935 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:21:38 AM  | 
 | 27937 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:21:41 AM  | 
 | 27939 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:21:45 AM  | 
 | 27941 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:21:48 AM  | 
 | 27943 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:21:52 AM  | 
 | 27945 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:21:55 AM  | 
 | 27947 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:21:58 AM  | 
 | 27949 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:22:01 AM  | 
 | 27951 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:22:07 AM  | 
 | 27953 | -48746.24 | -46330.19  | 11      | 0     | 0      | 12/6/2020 7:22:09 AM  | 
 | 27955 | -48746.25 | -46330.2   | 11      | 0     | 0      | 12/6/2020 7:22:12 AM  | 
 | 27957 | -48750.4  | -46331.56  | 20      | 19    | 0      | 12/6/2020 7:22:14 AM  | 
 | 27959 | -48764.95 | -46335.23  | 17      | 32    | 0      | 12/6/2020 7:22:16 AM  | 
 | 27961 | -48778.95 | -46353.81  | 10      | 49    | 0      | 12/6/2020 7:22:18 AM  | 
 | 27963 | -48794.21 | -46379.57  | 9       | 56    | 0      | 12/6/2020 7:22:20 AM  | 
 | 27965 | -48809.05 | -46409.78  | 7       | 66    | 0      | 12/6/2020 7:22:22 AM  | 
 | 27967 | -48827.18 | -46444.48  | 10      | 73    | 0      | 12/6/2020 7:22:24 AM  | 
 | 27969 | -48854.34 | -46476.92  | 12      | 75    | 0      | 12/6/2020 7:22:26 AM  | 
 | 27971 | -48882.51 | -46509.19  | 11      | 82    | 0      | 12/6/2020 7:22:28 AM  | 
 | 27973 | -48914.54 | -46544.73  | 12      | 88    | 0      | 12/6/2020 7:22:30 AM  | 
 | 27975 | -48950.72 | -46579.61  | 13      | 90    | 0      | 12/6/2020 7:22:32 AM  | 
 | 27977 | -48986.67 | -46615.32  | 12      | 94    | 0      | 12/6/2020 7:22:34 AM  | 
 | 27979 | -49020.94 | -46655.53  | 10      | 96    | 0      | 12/6/2020 7:22:36 AM  | 
